95.829
106.519
89.644
176.996
103.445
85.595
107.469
101.782
93.908
112.432
124.444
118.957
106.731
127.839
113.662
163.941
139.72
143.356
117.346
121.694
144.696
129.106
144.488
143.755
119.523
164.209
135.695
153.495
147.849
150.454
162.837
140.873
161.958
170.657
135.923
173.453
197.333
152.8
162.08
153.073
175.794
148.521
198.3
165.666
167.07
172.084
181.628
178.939
178.893
195.013
200.891
204.108
212.82
241.694
261.368
221.691
234.869
220.661
248.902
228.03
266.155
272.574
232.906
216.971
250.198
259.659
254.814
253.525
252.723
281.62
282.042
263.866
298.262
269.361
289.885
287.517
296.621
285.317
309.587
